id_paquete;peso;descripcion
9016;4.8;Sin descripcion
9017;1.7;Sin descripcion
9018;4.6;Fragil
9019;1.9;Sin descripcion
9020;9.8;Fragil
9021;9.4;Sin descripcion
9022;9.2;Sin descripcion
9023;5.1;Fragil
9024;9.6;Sin descripcion
9025;10.5;Sin descripcion
9026;5.7;Fragil
9027;10.2;Fragil
9028;9.7;Sin descripcion
9029;1.6;Sin descripcion
9030;4.3;Sin descripcion
9031;3.8;Fragil
9032;9.9;Sin descripcion
9033;6.6;Fragil
9034;10.8;Fragil
9035;6.3;Sin descripcion
9036;1.4;Fragil
9037;3.1;Sin descripcion
9038;4.4;Sin descripcion
9039;7.4;Fragil
9040;9.1;Sin descripcion
9041;5.2;Sin descripcion
9042;1.5;Sin descripcion
9043;5.8;Sin descripcion
9044;4.9;Fragil
9045;1.6;Sin descripcion
9046;3.6;Fragil
9047;8.4;Sin descripcion
9048;9.6;Fragil
9049;6.8;Fragil
9050;5.7;Fragil
9051;7.1;Sin descripcion
9052;2.6;Sin descripcion
9053;7.7;Fragil
9054;3.0;Fragil
9055;9.0;Fragil
9056;5.8;Sin descripcion
9057;10.9;Fragil
9058;9.4;Fragil
9059;9.7;Sin descripcion
9060;9.9;Sin descripcion
9061;1.9;Sin descripcion
9062;2.3;Fragil
9063;5.2;Sin descripcion
9064;3.8;Fragil
9065;1.8;Fragil
9066;2.8;Sin descripcion
9067;8.2;Sin descripcion
9068;1.2;Sin descripcion
9069;10.9;Fragil
9070;1.0;Fragil
9071;5.3;Sin descripcion
9072;6.4;Fragil
9073;1.5;Fragil
9074;7.8;Fragil
9075;6.2;Fragil
9076;7.3;Sin descripcion
9077;6.9;Fragil
9078;1.0;Sin descripcion
9079;6.9;Sin descripcion
9080;2.0;Sin descripcion
9081;4.3;Sin descripcion
9082;5.1;Sin descripcion
9083;10.3;Sin descripcion
9084;4.8;Sin descripcion
9085;4.4;Fragil
9086;5.1;Fragil
9087;9.3;Sin descripcion
9088;1.4;Fragil
9089;7.7;Sin descripcion
9090;2.6;Fragil
9091;1.3;Sin descripcion
9092;2.1;Sin descripcion
9093;7.5;Sin descripcion
9094;9.5;Sin descripcion
9095;7.2;Fragil
9096;2.1;Fragil
9097;6.6;Fragil
9098;5.6;Sin descripcion
9099;10.3;Sin descripcion
9100;9.3;Sin descripcion
9101;2.3;Sin descripcion
9102;7.1;Sin descripcion
9103;3.7;Sin descripcion
9104;7.9;Sin descripcion
9105;6.5;Fragil
9106;8.8;Fragil
9107;9.8;Sin descripcion
9108;10.8;Fragil
9109;2.7;Fragil
9110;10.1;Sin descripcion
9111;6.3;Fragil
9112;9.0;Fragil
9113;9.7;Fragil
9114;2.2;Sin descripcion
9115;9.7;Fragil
9116;6.3;Sin descripcion
9117;4.3;Fragil
9118;10.8;Fragil
9119;4.7;Fragil
9120;6.8;Fragil
9121;4.6;Sin descripcion
9122;10.3;Sin descripcion
9123;3.5;Fragil
9124;7.7;Sin descripcion
9125;4.6;Sin descripcion
9126;1.5;Sin descripcion
9127;5.0;Fragil
9128;10.3;Fragil
9129;1.2;Fragil
9130;9.9;Fragil
9131;4.6;Fragil
9132;8.8;Sin descripcion
9133;1.3;Sin descripcion
9134;10.8;Fragil
9135;8.1;Sin descripcion
9136;4.1;Fragil
9137;5.3;Fragil
9138;2.2;Fragil
9139;4.3;Sin descripcion
9140;5.6;Fragil
9141;9.0;Fragil
9142;10.7;Fragil
9143;6.0;Fragil
9144;2.1;Sin descripcion
9145;2.8;Fragil
9146;4.3;Sin descripcion
9147;10.5;Fragil
9148;9.7;Fragil
9149;5.9;Sin descripcion
9150;1.3;Fragil
9151;8.9;Sin descripcion
9152;2.4;Fragil
9153;9.7;Fragil
9154;7.6;Sin descripcion
9155;7.3;Sin descripcion
9156;2.1;Sin descripcion
9157;7.0;Sin descripcion
9158;3.8;Fragil
9159;5.3;Fragil
9160;3.2;Fragil
9161;5.2;Sin descripcion
9162;7.2;Fragil
9163;8.9;Fragil
9164;4.5;Sin descripcion
9165;5.6;Sin descripcion
9166;5.9;Sin descripcion
9167;5.7;Fragil
9168;5.3;Sin descripcion
9169;5.7;Fragil
9170;9.4;Sin descripcion
9171;1.6;Fragil
9172;7.7;Fragil
9173;2.9;Fragil
9174;8.8;Sin descripcion
9175;3.8;Fragil
9176;4.7;Sin descripcion
9177;10.8;Sin descripcion
9178;6.5;Fragil
9179;1.5;Fragil
9180;6.8;Sin descripcion
9181;10.6;Fragil
9182;10.6;Fragil
9183;6.7;Fragil
9184;3.0;Sin descripcion
9185;2.7;Sin descripcion
9186;8.6;Sin descripcion
9187;2.1;Sin descripcion
9188;10.0;Fragil
9189;4.5;Fragil
9190;4.9;Fragil
9191;9.0;Fragil
9192;10.3;Sin descripcion
9193;10.3;Sin descripcion
9194;1.0;Fragil
9195;7.8;Fragil
9196;2.2;Sin descripcion
9197;6.7;Sin descripcion
9198;9.7;Fragil
9199;5.9;Sin descripcion
9200;1.1;Fragil
9201;4.4;Fragil
9202;3.5;Fragil
9203;6.5;Fragil
9204;6.1;Sin descripcion
9205;1.0;Fragil
9206;7.7;Sin descripcion
9207;2.9;Sin descripcion
9208;2.2;Fragil
9209;7.8;Fragil
9210;8.6;Sin descripcion
9211;4.2;Fragil
9212;1.5;Fragil
9213;5.8;Fragil
9214;4.5;Sin descripcion
9215;9.2;Fragil
9216;4.9;Sin descripcion
9217;10.4;Fragil
9218;7.0;Fragil
9219;9.7;Sin descripcion
9220;7.0;Sin descripcion
9221;4.0;Sin descripcion
9222;7.0;Fragil
9223;7.5;Fragil
9224;10.9;Sin descripcion
9225;9.3;Sin descripcion
9226;4.5;Fragil
9227;10.9;Fragil
9228;5.6;Fragil
9229;2.6;Fragil
9230;10.8;Fragil
9231;8.8;Fragil
9232;9.6;Sin descripcion
9233;7.7;Sin descripcion
9234;3.7;Fragil
9235;4.9;Fragil
9236;7.4;Sin descripcion
9237;5.1;Fragil
9238;9.3;Sin descripcion
9239;4.2;Sin descripcion
9240;8.9;Fragil
9241;8.2;Fragil
9242;4.5;Sin descripcion
9243;7.5;Sin descripcion
9244;2.0;Sin descripcion
9245;2.4;Sin descripcion
9246;8.7;Fragil
9247;8.6;Sin descripcion
9248;9.4;Fragil
9249;10.8;Sin descripcion
9250;3.4;Sin descripcion
9251;4.2;Sin descripcion
9252;6.6;Sin descripcion
9253;3.9;Sin descripcion
9254;1.8;Fragil
9255;4.8;Sin descripcion
9256;6.4;Sin descripcion
9257;7.4;Sin descripcion
9258;2.3;Sin descripcion
9259;4.9;Fragil
9260;6.2;Sin descripcion
9261;5.0;Fragil
9262;5.5;Sin descripcion
9263;6.7;Fragil
9264;2.5;Fragil
9265;7.5;Fragil
9266;4.6;Sin descripcion
9267;1.4;Sin descripcion
9268;6.2;Sin descripcion
9269;2.5;Fragil
9270;6.7;Fragil
9271;6.4;Fragil
9272;9.4;Sin descripcion
9273;10.9;Sin descripcion
9274;6.4;Sin descripcion
9275;2.4;Fragil
9276;2.6;Sin descripcion
9277;3.0;Sin descripcion
9278;4.6;Sin descripcion
9279;1.5;Sin descripcion
9280;3.8;Fragil
9281;7.1;Fragil
9282;10.9;Sin descripcion
9283;8.1;Fragil
9284;9.0;Fragil
9285;2.1;Sin descripcion
9286;8.7;Fragil
9287;9.6;Fragil
9288;7.0;Sin descripcion
9289;6.6;Fragil
9290;2.7;Fragil
9291;9.4;Sin descripcion
9292;6.9;Sin descripcion
9293;3.7;Sin descripcion
9294;10.6;Sin descripcion
9295;5.3;Fragil
9296;3.0;Sin descripcion
9297;6.1;Sin descripcion
9298;4.8;Fragil
9299;9.9;Sin descripcion
9300;7.2;Fragil
9301;6.5;Fragil
9302;4.9;Sin descripcion
9303;10.8;Sin descripcion
9304;6.5;Sin descripcion
9305;2.3;Sin descripcion
9306;5.4;Fragil
9307;2.5;Sin descripcion
9308;9.9;Sin descripcion
9309;8.7;Sin descripcion
9310;4.6;Sin descripcion
9311;5.2;Sin descripcion
9312;9.7;Sin descripcion
9313;3.3;Fragil
9314;5.8;Fragil
9315;6.7;Fragil
9316;2.2;Fragil
9317;8.2;Fragil
9318;4.0;Fragil
9319;6.5;Sin descripcion
9320;10.5;Sin descripcion
9321;9.6;Sin descripcion
9322;2.4;Fragil
9323;2.7;Sin descripcion
9324;1.3;Sin descripcion
9325;6.8;Sin descripcion
9326;6.9;Fragil
9327;6.9;Fragil
9328;6.5;Fragil
9329;8.5;Sin descripcion
9330;8.4;Sin descripcion
9331;5.3;Fragil
9332;4.8;Fragil
9333;6.1;Fragil
9334;7.3;Fragil
9335;10.4;Sin descripcion
9336;7.4;Fragil
9337;9.5;Fragil
9338;9.5;Fragil
9339;2.6;Sin descripcion
9340;6.9;Fragil
9341;6.0;Fragil
9342;1.7;Fragil
9343;4.5;Sin descripcion
9344;6.4;Sin descripcion
9345;4.8;Sin descripcion
9346;6.2;Fragil
9347;10.6;Sin descripcion
9348;7.5;Fragil
9349;1.3;Fragil
9350;6.3;Fragil
9351;10.6;Fragil
9352;10.0;Fragil
9353;9.4;Sin descripcion
9354;10.6;Sin descripcion
9355;6.1;Sin descripcion
9356;10.4;Fragil
9357;5.2;Fragil
9358;1.2;Sin descripcion
9359;2.6;Sin descripcion
9360;6.5;Fragil
9361;6.8;Fragil
9362;4.8;Fragil
9363;1.3;Sin descripcion
9364;7.5;Sin descripcion
9365;7.7;Sin descripcion
9366;7.8;Fragil
9367;1.7;Fragil
9368;9.5;Fragil
9369;7.1;Sin descripcion
9370;5.9;Fragil
9371;1.7;Fragil
9372;4.7;Sin descripcion
9373;9.0;Sin descripcion
9374;10.6;Fragil
9375;7.9;Fragil
9376;2.5;Fragil
9377;6.4;Fragil
9378;8.1;Fragil
9379;9.8;Sin descripcion
9380;9.2;Sin descripcion
9381;4.1;Fragil
9382;9.0;Sin descripcion
9383;6.9;Sin descripcion
9384;6.9;Fragil
9385;4.6;Fragil
9386;5.6;Fragil
9387;3.5;Fragil
9388;5.8;Fragil
9389;3.2;Fragil
9390;1.4;Sin descripcion
9391;10.2;Sin descripcion
9392;3.2;Sin descripcion
9393;4.1;Sin descripcion
9394;2.6;Fragil
9395;2.0;Sin descripcion
9396;4.5;Sin descripcion
9397;8.9;Sin descripcion
9398;6.6;Fragil
9399;6.8;Sin descripcion
9400;5.6;Sin descripcion
9401;7.0;Sin descripcion
9402;4.0;Sin descripcion
9403;8.3;Sin descripcion
9404;8.9;Sin descripcion
9405;2.8;Sin descripcion
9406;1.1;Fragil
9407;4.2;Fragil
9408;9.6;Fragil
9409;2.6;Sin descripcion
9410;1.0;Sin descripcion
9411;1.5;Sin descripcion
9412;2.4;Fragil
9413;8.8;Sin descripcion
9414;2.3;Fragil
9415;7.6;Sin descripcion
9416;9.4;Sin descripcion
9417;3.2;Fragil
9418;3.0;Sin descripcion
9419;3.6;Fragil
9420;2.5;Sin descripcion
9421;7.2;Sin descripcion
9422;8.2;Fragil
9423;8.1;Sin descripcion
9424;2.1;Sin descripcion
9425;1.1;Sin descripcion
9426;6.3;Fragil
9427;1.0;Fragil
9428;1.7;Sin descripcion
9429;2.2;Fragil
9430;1.7;Sin descripcion
9431;7.8;Sin descripcion
9432;1.2;Sin descripcion
9433;2.0;Sin descripcion
9434;1.2;Sin descripcion
9435;7.5;Fragil
9436;9.8;Fragil
9437;1.1;Sin descripcion
9438;6.6;Sin descripcion
9439;4.9;Fragil
9440;3.7;Fragil
9441;9.2;Sin descripcion
9442;6.8;Sin descripcion
9443;5.7;Fragil
9444;8.1;Sin descripcion
9445;8.7;Sin descripcion
9446;8.1;Fragil
9447;10.2;Fragil
9448;2.0;Fragil
9449;9.9;Fragil
9450;9.0;Fragil
9451;6.0;Sin descripcion
9452;5.4;Sin descripcion
9453;5.1;Fragil
9454;2.4;Sin descripcion
9455;9.6;Sin descripcion
9456;9.9;Fragil
9457;4.2;Sin descripcion
9458;9.9;Fragil
9459;9.3;Fragil
9460;1.6;Fragil
9461;8.7;Sin descripcion
9462;3.5;Fragil
9463;5.3;Sin descripcion
9464;5.3;Sin descripcion
9465;9.5;Sin descripcion
9466;5.7;Fragil
9467;1.7;Fragil
9468;9.6;Sin descripcion
9469;10.5;Fragil
9470;5.3;Sin descripcion
9471;10.1;Fragil
9472;3.4;Sin descripcion
9473;6.1;Sin descripcion
9474;8.9;Sin descripcion
9475;3.2;Fragil
9476;4.9;Sin descripcion
9477;8.5;Fragil
9478;10.5;Fragil
9479;2.2;Fragil
9480;4.7;Fragil
9481;7.3;Sin descripcion
9482;10.1;Sin descripcion
9483;8.3;Sin descripcion
9484;9.3;Fragil
9485;6.7;Sin descripcion
9486;7.3;Fragil
9487;8.5;Fragil
9488;6.5;Sin descripcion
9489;9.7;Sin descripcion
9490;6.2;Sin descripcion
9491;7.6;Fragil
9492;8.7;Fragil
9493;6.5;Sin descripcion
9494;6.5;Fragil
9495;4.2;Sin descripcion
9496;8.0;Fragil
9497;6.9;Sin descripcion
9498;8.5;Fragil
9499;3.2;Sin descripcion
9500;7.9;Fragil
9501;9.0;Fragil
9502;6.3;Fragil
9503;6.7;Sin descripcion
9504;4.9;Fragil
9505;9.0;Fragil
9506;3.0;Fragil
9507;4.4;Sin descripcion
9508;2.3;Sin descripcion
9509;3.4;Sin descripcion
9510;1.1;Sin descripcion
9511;4.5;Fragil
9512;5.6;Sin descripcion
9513;5.2;Fragil
9514;6.6;Fragil
9515;5.3;Sin descripcion
9516;9.8;Fragil
9517;6.2;Fragil
9518;5.2;Fragil
9519;10.3;Sin descripcion
9520;9.6;Sin descripcion
9521;6.5;Fragil
9522;5.4;Fragil
9523;7.6;Sin descripcion
9524;1.2;Sin descripcion
9525;9.4;Fragil
9526;10.0;Sin descripcion
9527;4.9;Sin descripcion
9528;3.2;Fragil
9529;10.9;Sin descripcion
9530;1.2;Sin descripcion
9531;10.1;Sin descripcion
9532;1.7;Sin descripcion
9533;4.0;Fragil
9534;6.7;Sin descripcion
9535;2.1;Fragil
9536;10.0;Sin descripcion
9537;3.7;Sin descripcion
9538;6.6;Fragil
9539;5.0;Fragil
9540;7.6;Fragil
9541;2.2;Fragil
9542;4.5;Fragil
9543;5.1;Fragil
9544;3.5;Sin descripcion
9545;10.6;Sin descripcion
9546;7.1;Sin descripcion
9547;6.2;Sin descripcion
9548;9.9;Fragil
9549;1.6;Sin descripcion
9550;5.5;Sin descripcion
9551;6.2;Sin descripcion
9552;4.8;Fragil
9553;2.9;Fragil
9554;10.6;Sin descripcion
9555;5.6;Fragil
9556;10.7;Sin descripcion
9557;4.8;Sin descripcion
9558;4.0;Sin descripcion
9559;7.5;Sin descripcion
9560;7.8;Fragil
9561;10.2;Sin descripcion
9562;10.6;Fragil
9563;6.6;Fragil
9564;6.0;Fragil
9565;5.6;Sin descripcion
9566;9.8;Fragil
9567;8.0;Sin descripcion
9568;7.1;Fragil
9569;4.8;Sin descripcion
9570;5.0;Sin descripcion
9571;2.7;Fragil
9572;6.8;Sin descripcion
9573;4.2;Fragil
9574;8.1;Sin descripcion
9575;10.7;Sin descripcion
9576;9.6;Fragil
9577;9.6;Fragil
9578;6.3;Sin descripcion
9579;9.3;Sin descripcion
9580;6.8;Fragil
9581;6.2;Sin descripcion
9582;3.7;Fragil
9583;2.8;Sin descripcion
9584;3.8;Fragil
9585;8.4;Sin descripcion
9586;3.2;Fragil
9587;4.6;Fragil
9588;2.0;Sin descripcion
9589;7.4;Fragil
9590;4.2;Fragil
9591;7.4;Sin descripcion
9592;3.5;Fragil
9593;9.9;Sin descripcion
9594;10.7;Fragil
9595;5.4;Fragil
9596;1.1;Sin descripcion
9597;6.2;Fragil
9598;4.7;Sin descripcion
9599;7.2;Fragil
9600;4.1;Sin descripcion
9601;2.8;Fragil
9602;1.2;Sin descripcion
9603;8.5;Sin descripcion
9604;3.9;Sin descripcion
9605;1.0;Fragil
9606;5.1;Fragil
9607;7.6;Sin descripcion
9608;7.3;Sin descripcion
9609;4.6;Sin descripcion
9610;2.7;Sin descripcion
9611;7.9;Fragil
9612;4.4;Fragil
9613;1.3;Fragil
9614;6.7;Fragil
9615;9.3;Sin descripcion
9616;4.0;Sin descripcion
9617;6.6;Fragil
9618;8.7;Fragil
9619;9.4;Sin descripcion
9620;6.6;Sin descripcion
9621;4.4;Fragil
9622;8.7;Fragil
9623;5.9;Fragil
9624;6.0;Fragil
9625;8.8;Sin descripcion
9626;4.3;Fragil
9627;3.5;Fragil
9628;2.6;Fragil
9629;5.1;Fragil
9630;9.4;Sin descripcion
9631;9.6;Fragil
9632;10.6;Sin descripcion
9633;5.8;Fragil
9634;2.7;Fragil
9635;1.9;Sin descripcion
9636;3.8;Sin descripcion
9637;2.8;Sin descripcion
9638;2.5;Fragil
9639;10.9;Sin descripcion
9640;10.2;Sin descripcion
9641;6.8;Fragil
9642;5.0;Fragil
9643;10.8;Sin descripcion
9644;6.9;Fragil
9645;9.5;Fragil
9646;8.7;Fragil
9647;6.9;Sin descripcion
9648;6.0;Sin descripcion
9649;10.2;Sin descripcion
9650;7.9;Sin descripcion
9651;2.9;Sin descripcion
9652;5.7;Sin descripcion
9653;2.8;Sin descripcion
9654;4.1;Fragil
9655;8.3;Fragil
9656;3.9;Fragil
9657;7.3;Fragil
9658;4.6;Sin descripcion
9659;8.7;Fragil
9660;1.6;Sin descripcion
9661;4.9;Fragil
9662;6.5;Sin descripcion
9663;10.6;Sin descripcion
9664;8.1;Sin descripcion
9665;10.3;Sin descripcion
9666;4.6;Fragil
9667;8.4;Sin descripcion
9668;6.8;Sin descripcion
9669;7.5;Fragil
9670;2.8;Fragil
9671;6.5;Fragil
9672;5.7;Fragil
9673;9.7;Sin descripcion
9674;4.2;Fragil
9675;7.1;Sin descripcion
9676;1.1;Fragil
9677;4.1;Sin descripcion
9678;8.9;Fragil
9679;7.3;Fragil
9680;8.2;Sin descripcion
9681;9.4;Fragil
9682;5.4;Sin descripcion
9683;10.8;Sin descripcion
9684;6.4;Fragil
9685;4.2;Sin descripcion
9686;6.8;Sin descripcion
9687;3.8;Sin descripcion
9688;10.0;Sin descripcion
9689;5.5;Fragil
9690;9.5;Fragil
9691;10.7;Sin descripcion
9692;10.2;Fragil
9693;2.8;Fragil
9694;7.1;Fragil
9695;6.3;Fragil
9696;3.2;Fragil
9697;6.6;Fragil
9698;7.3;Fragil
9699;1.9;Sin descripcion
9700;7.2;Fragil
9701;3.3;Sin descripcion
9702;2.7;Fragil
9703;7.4;Sin descripcion
9704;7.7;Fragil
9705;9.2;Fragil
9706;5.6;Sin descripcion
9707;1.4;Sin descripcion
9708;6.6;Sin descripcion
9709;2.9;Sin descripcion
9710;6.2;Fragil
9711;1.5;Sin descripcion
9712;1.1;Fragil
9713;2.1;Fragil
9714;10.0;Fragil
9715;7.1;Sin descripcion
9716;9.5;Fragil
9717;4.4;Fragil
9718;5.0;Sin descripcion
9719;3.6;Sin descripcion
9720;10.4;Sin descripcion
9721;7.1;Fragil
9722;10.9;Sin descripcion
9723;6.0;Sin descripcion
9724;9.1;Sin descripcion
9725;4.3;Sin descripcion
9726;5.7;Sin descripcion
9727;9.8;Fragil
9728;5.6;Sin descripcion
9729;9.5;Sin descripcion
9730;1.0;Fragil
9731;3.9;Fragil
9732;8.4;Fragil
9733;8.8;Sin descripcion
9734;4.5;Fragil
9735;5.2;Sin descripcion
9736;6.6;Fragil
9737;7.9;Fragil
9738;3.4;Sin descripcion
9739;6.4;Fragil
9740;4.1;Sin descripcion
9741;5.9;Sin descripcion
9742;2.3;Fragil
9743;5.8;Sin descripcion
9744;9.6;Fragil
9745;6.8;Sin descripcion
9746;10.3;Fragil
9747;9.6;Sin descripcion
9748;5.3;Fragil
9749;7.1;Fragil
9750;1.6;Fragil
9751;1.1;Fragil
9752;2.5;Sin descripcion
9753;7.7;Sin descripcion
9754;3.4;Sin descripcion
9755;1.9;Sin descripcion
9756;4.5;Sin descripcion
9757;6.1;Fragil
9758;4.5;Sin descripcion
9759;7.7;Sin descripcion
9760;3.3;Sin descripcion
9761;10.2;Fragil
9762;4.1;Sin descripcion
9763;7.4;Sin descripcion
9764;2.8;Fragil
9765;1.3;Sin descripcion
9766;8.5;Sin descripcion
9767;10.6;Sin descripcion
9768;10.7;Fragil
9769;9.3;Fragil
9770;5.5;Sin descripcion
9771;4.7;Sin descripcion
9772;3.3;Sin descripcion
9773;6.5;Fragil
9774;4.4;Fragil
9775;5.5;Sin descripcion
9776;4.0;Fragil
9777;5.4;Fragil
9778;1.4;Sin descripcion
9779;6.8;Sin descripcion
9780;3.6;Sin descripcion
9781;3.5;Sin descripcion
9782;4.7;Fragil
9783;1.0;Sin descripcion
9784;7.8;Sin descripcion
9785;1.3;Fragil
9786;2.3;Sin descripcion
9787;5.1;Fragil
9788;7.5;Sin descripcion
9789;1.5;Fragil
9790;3.2;Fragil
9791;7.6;Fragil
9792;5.8;Fragil
9793;3.8;Sin descripcion
9794;1.4;Fragil
9795;9.8;Fragil
9796;4.7;Sin descripcion
9797;6.0;Sin descripcion
9798;5.1;Sin descripcion
9799;3.2;Fragil
9800;1.7;Fragil
9801;6.1;Fragil
9802;7.0;Fragil
9803;6.8;Sin descripcion
9804;7.2;Fragil
9805;2.6;Fragil
9806;10.8;Sin descripcion
9807;7.5;Fragil
9808;9.4;Fragil
9809;4.5;Sin descripcion
9810;5.0;Fragil
9811;5.6;Fragil
9812;8.6;Sin descripcion
9813;3.4;Sin descripcion
9814;4.9;Fragil
9815;5.1;Fragil
9816;1.9;Fragil
9817;7.1;Fragil
9818;6.3;Sin descripcion
9819;3.7;Fragil
9820;8.1;Sin descripcion
9821;3.9;Sin descripcion
9822;4.1;Sin descripcion
9823;2.4;Sin descripcion
9824;6.4;Fragil
9825;6.9;Sin descripcion
9826;1.6;Sin descripcion
9827;1.2;Sin descripcion
9828;6.4;Fragil
9829;1.4;Fragil
9830;8.1;Fragil
9831;6.3;Fragil
9832;2.8;Sin descripcion
9833;4.6;Fragil
9834;7.4;Sin descripcion
9835;3.1;Sin descripcion
9836;9.5;Sin descripcion
9837;5.7;Sin descripcion
9838;6.2;Fragil
9839;6.8;Fragil
9840;10.3;Fragil
9841;4.3;Fragil
9842;2.0;Fragil
9843;9.6;Fragil
9844;4.2;Fragil
9845;1.0;Sin descripcion
9846;4.6;Fragil
9847;10.7;Fragil
9848;5.7;Sin descripcion
9849;5.1;Sin descripcion
9850;2.5;Sin descripcion
9851;7.5;Fragil
9852;6.8;Sin descripcion
9853;10.3;Fragil
9854;1.8;Sin descripcion
9855;10.0;Fragil
9856;9.0;Fragil
9857;10.6;Sin descripcion
9858;6.5;Sin descripcion
9859;2.3;Sin descripcion
9860;2.7;Fragil
9861;7.8;Sin descripcion
9862;7.7;Fragil
9863;6.8;Fragil
9864;6.9;Sin descripcion
9865;8.7;Sin descripcion
9866;2.0;Fragil
9867;6.5;Fragil
9868;2.3;Sin descripcion
9869;9.2;Fragil
9870;10.6;Fragil
9871;3.3;Fragil
9872;6.2;Sin descripcion
9873;10.9;Fragil
9874;6.2;Sin descripcion
9875;4.6;Fragil
9876;6.1;Fragil
9877;1.1;Fragil
9878;10.6;Fragil
9879;5.9;Sin descripcion
9880;7.3;Fragil
9881;10.9;Fragil
9882;7.3;Fragil
9883;2.7;Sin descripcion
9884;10.8;Fragil
9885;6.8;Sin descripcion
9886;3.9;Sin descripcion
9887;1.5;Sin descripcion
9888;2.5;Sin descripcion
9889;8.2;Sin descripcion
9890;1.8;Sin descripcion
9891;7.9;Fragil
9892;1.7;Fragil
9893;10.2;Sin descripcion
9894;1.3;Fragil
9895;3.2;Sin descripcion
9896;10.1;Sin descripcion
9897;4.2;Sin descripcion
9898;8.9;Fragil
9899;6.5;Fragil
9900;4.5;Fragil
9901;4.1;Fragil
9902;7.9;Fragil
9903;1.3;Sin descripcion
9904;3.3;Fragil
9905;1.4;Fragil
9906;1.0;Sin descripcion
9907;3.3;Fragil
9908;5.8;Sin descripcion
9909;10.8;Fragil
9910;3.0;Fragil
9911;3.3;Fragil
9912;8.3;Sin descripcion
9913;3.6;Sin descripcion
9914;2.7;Fragil
9915;1.7;Sin descripcion
9916;6.0;Sin descripcion
9917;10.9;Sin descripcion
9918;2.1;Fragil
9919;2.1;Sin descripcion
9920;9.4;Fragil
9921;5.6;Sin descripcion
9922;7.1;Fragil
9923;5.0;Sin descripcion
9924;6.2;Fragil
9925;5.6;Fragil
9926;8.3;Fragil
9927;7.8;Sin descripcion
9928;4.9;Sin descripcion
9929;3.7;Sin descripcion
9930;7.2;Sin descripcion
9931;2.1;Sin descripcion
9932;6.3;Fragil
9933;5.3;Sin descripcion
9934;10.9;Fragil
9935;8.5;Sin descripcion
9936;1.9;Sin descripcion
9937;7.6;Sin descripcion
9938;6.5;Sin descripcion
9939;9.5;Fragil
9940;5.0;Sin descripcion
9941;1.2;Fragil
9942;4.7;Fragil
9943;4.1;Sin descripcion
9944;8.6;Sin descripcion
9945;3.6;Sin descripcion
9946;6.8;Sin descripcion
9947;2.1;Fragil
9948;2.9;Fragil
9949;3.9;Sin descripcion
9950;4.2;Fragil
9951;9.2;Fragil
9952;8.3;Fragil
9953;3.1;Sin descripcion
9954;7.7;Fragil
9955;1.1;Fragil
9956;7.1;Fragil
9957;5.0;Fragil
9958;1.8;Sin descripcion
9959;3.0;Sin descripcion
9960;1.7;Sin descripcion
9961;7.2;Fragil
9962;1.0;Fragil
9963;2.4;Sin descripcion
9964;5.5;Sin descripcion
9965;5.7;Sin descripcion
9966;3.7;Fragil
9967;8.2;Fragil
9968;1.1;Sin descripcion
9969;10.6;Fragil
9970;8.4;Fragil
9971;9.2;Sin descripcion
9972;7.5;Sin descripcion
9973;7.0;Sin descripcion
9974;3.2;Sin descripcion
9975;8.4;Sin descripcion
9976;2.5;Sin descripcion
9977;1.0;Fragil
9978;9.9;Sin descripcion
9979;2.5;Fragil
9980;10.0;Sin descripcion
9981;10.6;Fragil
9982;9.4;Sin descripcion
9983;4.9;Fragil
9984;3.4;Sin descripcion
9985;2.9;Fragil
9986;4.7;Fragil
9987;6.1;Sin descripcion
9988;1.1;Sin descripcion
9989;6.3;Fragil
9990;6.7;Fragil
9991;5.9;Sin descripcion
9992;1.7;Fragil
9993;6.6;Fragil
9994;1.3;Fragil
9995;4.5;Sin descripcion
9996;3.9;Sin descripcion
9997;5.5;Sin descripcion
9998;6.7;Sin descripcion
9999;8.4;Sin descripcion
10000;7.6;Fragil
10001;8.1;Fragil
10002;8.1;Sin descripcion
10003;6.7;Sin descripcion
10004;7.8;Sin descripcion
10005;5.2;Fragil
10006;7.7;Sin descripcion
10007;5.3;Sin descripcion
10008;2.6;Sin descripcion
10009;9.2;Sin descripcion
10010;5.0;Sin descripcion
10011;10.0;Fragil
10012;10.8;Sin descripcion
10013;6.9;Sin descripcion
10014;1.0;Sin descripcion
10015;9.9;Sin descripcion
10016;1.1;Fragil
10017;10.9;Fragil
10018;5.0;Sin descripcion
10019;1.4;Fragil
10020;3.6;Fragil
10021;10.6;Fragil
10022;2.7;Sin descripcion
10023;2.9;Fragil
10024;10.0;Fragil
10025;2.5;Fragil
10026;6.2;Fragil
10027;8.0;Sin descripcion
10028;3.4;Sin descripcion
10029;6.3;Sin descripcion
10030;8.5;Sin descripcion
10031;1.2;Fragil
10032;10.7;Fragil
10033;1.9;Fragil
10034;4.4;Sin descripcion
10035;8.3;Fragil
10036;5.7;Fragil
10037;5.2;Fragil
10038;1.1;Sin descripcion
10039;3.9;Fragil
10040;3.9;Fragil
10041;2.0;Sin descripcion
10042;3.4;Fragil
10043;8.2;Fragil
10044;7.7;Sin descripcion
10045;3.2;Sin descripcion
10046;9.6;Fragil
10047;9.3;Fragil
10048;1.8;Fragil
10049;9.4;Fragil
10050;10.8;Fragil
