id_producto;nombre;tipo;precio;numero_cajas
3301;LIATORP;living;3224000;5
1917;TROFAST;dormitorio;292000;3
2082;HAVSTEN;living;3256000;4
3480;PLATSA;dormitorio;2096000;1
3313;BESTÅ;living;1112000;1
3239;NORDVIKEN / LEIFARNE;living;1820000;5
2215;SANDARED;living;196000;5
2739;TYSSEDAL;living;600000;4
2685;ALEX;living;636000;3
1558;HENRIKSDAL;living;348000;3
2904;BEKANT;living;751200;4
1532;FJÄLLBERGET;living;796000;2
652;HISHULT;dormitorio;13600;2
2108;SJÄLLAND;living;272000;5
603;IVAR;dormitorio;108000;3
3204;HILVER / GERTON;living;532000;2
647;IVAR;dormitorio;1496000;4
983;BAGGANÄS;living;40000;4
1240;JUSTINA;living;15200;2
3379;ENERYDA;living;28000;1
2132;MAMMUT;living;103200;3
814;BILLY / OXBERG;living;252000;2
2055;SOLLERÖN;living;415200;3
1458;INGATORP / INGOLF;living;2092000;2
1143;LÅNGFJÄLL;living;556000;4
2192;BESTÅ;living;1320000;4
920;SELSVIKEN;living;100000;1
2554;GRÖNLID;living;720000;4
2980;SKOGSTORP;living;1436000;3
1655;BUSUNGE;dormitorio;316000;2
2238;ASKEBY;living;796000;5
2893;BEKANT;living;896000;1
311;VITTSJÖ;dormitorio;443200;3
2997;LINNMON / LERBERG;living;212000;1
822;BESTÅ;living;736000;2
717;OXBERG;dormitorio;64000;2
2224;NORSBORG;living;2640000;1
2573;HOLMSUND;living;440000;2
2308;SÖDERHAMN;living;356000;5
1982;HAVSTEN;living;3828000;1
3647;PAX;dormitorio;2496000;5
501;BILLY;dormitorio;24000;5
3297;BESTÅ;living;380000;4
1294;FRANKLIN;living;119200;3
2717;MALMSTA;living;716000;3
2754;INGATORP;living;1156000;5
3620;ELVARLI;dormitorio;1127200;5
3008;BEKANT;living;884000;2
1857;ANTILOP;dormitorio;88000;5
2188;REGISSÖR;living;636800;1
2714;LIATORP;living;196000;5
1124;SKRUVSTA;living;436000;3
1893;STUVA / FRITIDS;dormitorio;980000;2
1630;JONAXEL;dormitorio;108000;1
1315;LÅNGFJÄLL;living;516000;3
1218;TÄRENDÖ / ADDE;living;228000;5
1904;STUVA / FRITIDS;dormitorio;584000;3
3024;INGATORP / INGATORP;living;2580000;2
689;ALGOT;dormitorio;381600;1
1975;SJÄLLAND;living;144000;3
1426;MÖRBYLÅNGA / BERNHARD;living;5572000;3
819;BILLY / OXBERG;living;156000;1
69;LAUVIK;dormitorio;1383200;3
1568;LISABO / SVENBERTIL;living;1180000;1
3215;EKEDALEN / HENRIKSDAL;living;1580000;2
816;EKET;living;301600;2
91;SONGESAND;dormitorio;456000;4
3371;KALLRÖR;living;20000;1
2848;PÅHL;living;336000;3
909;BESTÅ;living;408000;3
3600;PAX;dormitorio;3148000;1
2381;POÄNG;living;196000;4
3221;KLIMPEN / TORSKLINT;living;760000;1
219;FRIHETEN;dormitorio;1476000;2
2182;LIXHULT;living;280000;1
2426;NORSBORG;living;256000;2
2441;SANDBACKEN;living;264000;3
2613;GRÖNLID;living;836000;4
933;LIXHULT;living;213600;5
3584;PAX;dormitorio;1192000;3
1963;ÄPPLARÖ;living;672800;5
687;GALANT;dormitorio;556000;1
1822;LANGUR;dormitorio;320000;2
3108;LINNMON / OLOV;living;228000;4
844;LIATORP;living;1156000;3
1414;POÄNG;living;968000;1
1987;ÄPPLARÖ;living;596000;3
45;NORRÅKER / NORRÅKER;living;1012800;1
2496;VIMLE;living;280000;2
1806;BUSUNGE;dormitorio;316000;2
2910;BEKANT;living;540000;3
3716;Panel LED 120x30;iluminacion;26990;3
3;STIG;living;55200;2
2246;EKTORP;living;1876000;5
2317;GRÖNLID;living;48000;1
1286;INGATORP / INGOLF;living;1380000;3
1618;ALEX;dormitorio;440000;3
601;BESTÅ;dormitorio;920000;1
3263;VADHOLMA;living;1196000;5
1694;KLIMPEN;dormitorio;396000;3
3258;RIMFORSA;living;1596000;4
2955;GAMLEBY;living;1980000;5
3468;VUKU;dormitorio;39200;1
2929;LINNMON / OLOV;living;280800;4
1198;JÄRVFJÄLLET;living;756000;5
1871;STUVA / FRITIDS;dormitorio;648000;4
2348;VIMLE;living;2684000;3
1102;NORRÅKER;living;380800;1
3663;PLATSA;dormitorio;1796800;3
1966;HAVSTEN;living;760000;2
1676;STUVA / FRITIDS;dormitorio;332000;5
1753;MAMMUT;dormitorio;23200;3
2941;MELLTORP / ADDE;living;287200;1
2899;INGATORP;living;476000;2
121;SLÄKT;dormitorio;1116000;4
3405;BAGGANÄS;living;21600;3
962;ÖSTERNÄS;living;39200;4
907;ENERYDA;living;17600;5
3652;PAX / SEKKEN;dormitorio;1804000;4
3513;PLATSA;dormitorio;1270400;5
2736;INGO;living;220000;2
3261;TORNVIKEN;living;1196000;5
651;BILLSBRO;dormitorio;12000;2
3093;NORDVIKEN;living;1196000;1
324;STUK;dormitorio;28000;4
2760;LINNMON;living;40800;3
1877;SUNDVIK;dormitorio;556000;1
3086;MÖRBYLÅNGA / LEIFARNE;living;2932000;3
2313;KUNGSHAMN;living;468000;5
1342;GAMLARED / STEFAN;living;452000;5
3418;HISHULT;living;13600;5
3156;KLIMPEN;living;440000;2
441;BESTÅ;dormitorio;864800;1
73;TYSSEDAL;dormitorio;1116000;4
3678;PAX;dormitorio;2444000;4
238;VIMLE;dormitorio;6212000;1
2183;BESTÅ;living;712000;1
2298;STOCKHOLM 2017;living;4348800;5
2136;SJÄLLAND;living;540800;2
2782;TYSSEDAL;living;740000;3
519;SKUBB;dormitorio;39200;1
694;ALGOT;dormitorio;307040;2
1112;JANINGE;living;180000;2
2797;FUSION;living;956800;3
3087;VANGSTA / TEODORES;living;676000;5
3209;TINGBY / LEIFARNE;living;1732000;1
1401;EKEDALEN / EKEDALEN;living;1876000;2
3303;UPPLEVA;living;116000;2
1859;SOLGUL;dormitorio;316000;3
812;DETOLF;living;236000;1
3428;SULARP;living;36400;5
2057;VÄDDÖ;living;60000;2
2533;BRÅTHULT;living;244000;2
2456;STOCKSUND;living;556000;2
2817;BEKANT;living;1060000;4
688;SVALNÄS;dormitorio;1472000;5
2497;GRÖNLID;living;1156000;4
2630;MALM;living;380000;2
3178;BEKANT;living;4240000;5
2003;VÄDDÖ;living;28320;4
815;SYVDE;living;476000;3
792;BROR;dormitorio;900000;2
338;BILLY;dormitorio;412800;2
984;KLACKBERG;living;28000;3
539;JONAXEL;dormitorio;20000;4
3367;SINDVIK;living;100000;5
1497;INGATORP / INGOLF;living;2180000;3
823;LIXHULT;living;280000;1
665;OXBERG;dormitorio;196000;3
2013;SJÄLLAND;living;779200;1
1002;MÖLLARP;living;13600;4
1421;LANDSKRONA;living;1116000;4
1234;MARIUS;living;20000;5
3724;Bombilla LED G9 3W;iluminacion;2990;20
582;HACKÅS;dormitorio;25600;3
341;FJÄLLBO;dormitorio;396000;5
3068;YPPERLIG / NILSOVE;living;2060000;2
1662;IDÅSEN;dormitorio;552000;1
735;STOCKVIKEN;dormitorio;168000;3
271;KALLAX;dormitorio;24000;3
760;IVAR;dormitorio;342400;2
2405;KOARP;living;224000;3
365;IVAR;dormitorio;220000;5
332;BILLY;dormitorio;276000;5
2620;NORSBORG;living;848000;5
386;IVAR;dormitorio;248000;2
1104;STENSELE;living;440000;3
3339;LIATORP;living;2908000;3
678;BILLY / BOTTNA;dormitorio;252000;3
3085;SLÄHULT/DALSHULT / LEIFARNE;living;1580000;5
1905;STUVA / FRITIDS;dormitorio;796000;5
1557;RÅSKOG;living;140000;3
3048;BEKANT;living;2116000;5
1640;MALM;dormitorio;92000;3
158;DELAKTIG;dormitorio;1120000;5
2710;HEMNES;living;180000;2
2130;KUNGSÖ;living;88000;1
2054;KROKHOLMEN;living;140000;3
3643;PAX;dormitorio;3372000;4
1990;ASKHOLMEN;living;204000;5
459;IVAR;dormitorio;296800;2
1639;BJÖRKSNÄS;dormitorio;1036000;3
946;BEKANT;living;1084000;5
2169;ELVARLI;dormitorio;1901600;1
2555;LIDHULT;living;3126400;1
1547;SLÄHULT/DALSHULT / LEIFARNE;living;1580000;2
1041;SKÄRHAMN;living;31200;5
2408;GRÖNLID;living;160000;1
3585;ELVARLI;dormitorio;2124800;3
447;KALLAX;dormitorio;60000;1
1903;LANGUR;dormitorio;320000;4
1790;LANGUR;dormitorio;276000;3
445;HYLLIS;dormitorio;20000;1
2367;LYCKSELE LÖVÅS;living;996000;4
948;MÖLLARP;living;9600;5
2933;KLIMPEN;living;1052000;5
2247;BOSNÄS;living;76000;4
1099;STENSELE;living;360000;5
3279;LIATORP;living;596000;2
150;MARKERAD;dormitorio;213600;3
2091;UTTER;living;20000;2
1944;TROFAST;dormitorio;12000;1
3023;LINNMON / ALEX;living;336000;1
1037;ORRNÄS;living;23200;3
241;VIMLE;dormitorio;3412000;3
1485;SVENBERTIL;living;220000;5
1296;LÅNGFJÄLL;living;596000;3
1788;TROFAST;dormitorio;12000;4
1205;LERHAMN;living;471200;3
2995;BEKANT;living;675200;2
3242;HORNAVAN;living;156000;1
400;IVAR;dormitorio;268000;4
3338;BESTÅ;living;20000;4
3092;BEKANT;living;436000;4
2882;IDÅSEN;living;2396000;3
124;SUNDVIK;dormitorio;679200;5
2517;KIVIK;living;5120000;2
2415;DELAKTIG;living;60000;4
1175;ÖRFJÄLL;living;156000;4
2943;LINNMON;living;156000;1
245;SUFFLETT;dormitorio;68000;3
2141;SOLLERÖN;living;567200;4
2883;EKEDALEN / HENRIKSDAL;living;2212000;2
548;BESTÅ;dormitorio;3408000;3
1572;MÖCKELBY / NORRARYD;living;3244000;5
3123;MÖRBYLÅNGA / VOLFGANG;living;3036000;3
2321;KUNGSHAMN;living;36000;5
2482;VIMLE;living;620000;1
2420;VIMLE;living;120000;3
3021;LINNMON / GODVIN;living;352000;4
446;KOLBJÖRN;dormitorio;456000;3
3416;PLATSA;living;1519600;5
3241;RÅSKOG;living;151200;5
785;BILLY;dormitorio;560000;5
145;SVÄRTA;dormitorio;716000;3
3144;LINNMON / ALEX;living;400000;3
3014;NORDVIKEN;living;1596000;3
2219;GRÖNLID;living;3668000;4
1212;FÖRSIKTIG;living;12000;5
1051;LIXHULT;living;928000;5
1067;GALANT;living;1816000;2
2100;HAVSTEN;living;3140000;1
504;IVAR;dormitorio;924000;4
2838;IKEA PS 2017;living;277200;3
1419;MÖRBYLÅNGA / VOLFGANG;living;3796000;2
2987;NORRÅKER;living;476000;2
1536;MÄSTERBY;living;116000;1
122;ASKEBY;dormitorio;796000;5
2094;BUNSÖ;living;55200;1
3175;STENSELE / RÖNNINGE;living;912000;4
3113;BEKANT;living;596000;2
107;VITVAL;dormitorio;236000;2
185;BRENNÅSEN;dormitorio;24000;3
2095;SJÄLLAND;living;220800;5
3283;HEMNES;living;796000;5
157;VALLENTUNA;dormitorio;928000;4
549;ALGOT;dormitorio;241600;2
3343;BRIMNES;living;1012000;4
2576;LIDHULT;living;2512000;5
1680;NORDLI;dormitorio;736000;4
804;BESTÅ;living;1480000;1
2705;ROTHULT;living;76000;2
50;PLATSA;dormitorio;1688800;4
3420;BESTÅ;living;12000;2
273;BILLY;dormitorio;148000;4
2328;LANDSKRONA;living;4876000;4
418;BESTÅ;dormitorio;336000;5
1137;SKÅLBERG / SPORREN;living;152000;3
1186;EKTORP;living;540000;5
1840;TROFAST;dormitorio;160000;1
2532;NORSBORG;living;368000;4
411;BILLY / OXBERG;dormitorio;1836000;5
901;REGISSÖR;living;1084800;5
2888;MAMMUT;living;119200;3
935;NOTVIKEN;living;48000;3
2745;NYBODA;living;140000;1
2807;LINNMON / GODVIN;living;120800;2
3494;PAX;dormitorio;1996000;3
3514;KLEPPSTAD;dormitorio;36000;2
435;JONAXEL;dormitorio;16000;2
347;BILLY;dormitorio;296000;1
3599;PAX / TYSSEDAL;dormitorio;5444000;5
3130;BEKANT;living;4902400;3
1634;ASKVOLL;dormitorio;140000;4
3648;PAX;dormitorio;3008000;4
3714;Foco LED PAR56;iluminacion;49990;3
3315;PLATSA;living;285600;1
467;IVAR;dormitorio;1820000;2
263;LACK;dormitorio;159200;3
2481;DELAKTIG;living;1700000;1
3682;PAX;dormitorio;2004000;4
3290;BRUSALI;living;276000;5
2378;LIDHULT;living;560000;4
1281;SAKARIAS;living;140000;4
1792;BUSUNGE;dormitorio;516000;2
2503;HAVSTEN;living;2496000;4
3157;TOMMARYD;living;476000;5
1270;MELLTORP / NILSOVE;living;711200;5
2815;SUMMERA;living;36000;5
1008;NOTVIKEN;living;80000;1
1431;KIVIK;living;1040000;4
1603;BRYGGJA;dormitorio;1036000;1
1097;NORRÅKER;living;476800;3
3062;BEKANT;living;1080000;2
2567;GRÖNLID;living;532000;5
1848;TROFAST;dormitorio;12000;2
85;SLÄKT;dormitorio;300000;2
328;BRIMNES;dormitorio;356000;1
496;BILLY;dormitorio;64000;5
670;BILLSBRO;dormitorio;36000;2
3641;PAX / GRIMO/VIKEDAL;dormitorio;3148000;2
1336;MELLTORP / TEODORES;living;463200;3
725;HAVSTA;dormitorio;436000;1
1117;YNGVAR;living;316000;3
955;BILLSBRO;living;44000;3
453;ALGOT;dormitorio;7200;3
2522;LIDHULT;living;1756000;1
3104;NORDVIKEN / LEIFARNE;living;1820000;5
1596;NORDVIKEN / RÖNNINGE;living;2300000;4
1797;STUVA / FRITIDS;dormitorio;664000;4
1373;RÅSKOG;living;67200;1
1304;VALLENTUNA;living;1558400;1
49;SMÅGÖRA;dormitorio;476000;3
2073;ÄPPLARÖ;living;876000;3
146;VALLENTUNA;dormitorio;6236800;2
2646;TÄRENDÖ;living;100000;2
381;BESTÅ;dormitorio;1456000;1
2468;GRÖNLID;living;880000;2
321;BRUSALI;dormitorio;189600;5
236;LYCKSELE LÖVÅS;dormitorio;1076000;3
1031;HÄLLAN;living;1400000;4
1667;ALEX;dormitorio;436000;4
2762;ALEX;living;276000;1
3639;PAX;dormitorio;3360000;4
1583;MÖRBYLÅNGA / VOLFGANG;living;3036000;5
889;HAVSTA;living;1520000;2
3449;ORRNÄS;living;13600;5
1164;NORRÅKER;living;236000;5
1693;NORDLI;dormitorio;1488000;3
3088;NORRÅKER / NORRÅKER;living;1012800;2
3492;PAX;dormitorio;700000;1
770;BILLSBRO;dormitorio;28000;4
3360;BESTÅ;living;20000;4
2723;NORBERG;living;180000;3
2878;KLIMPEN;living;276000;1
1160;TEODORES;living;76000;2
1134;NILSOVE;living;316000;3
3686;PAX / HOKKSUND;dormitorio;3188000;1
1252;MELLTORP / TEODORES;living;231200;4
1251;LÅNGFJÄLL;living;636000;1
3097;SLÄHULT;living;336000;4
34;HENRIKSDAL;living;32000;1
666;IVAR;dormitorio;580800;3
710;MOSSARYD;dormitorio;23200;1
2152;SALTHOLMEN;living;100000;4
1276;SUNNEA;living;17600;4
1637;ROTHULT;dormitorio;76000;3
2590;GRÖNLID;living;416000;3
2440;FÄRLÖV;living;444800;4
3083;LINNMON / LERBERG;living;264000;4
3462;PLATSA;dormitorio;1007200;4
2216;HAMMARN;living;319200;4
624;BROR;dormitorio;72000;4
1004;BAGGANÄS;living;21600;1
1649;NORDLI;dormitorio;1040000;5
3100;VÄSTANBY;living;576000;3
175;SVÄRTA;dormitorio;700000;1
1048;GLASSVIK;living;156000;1
2410;LIDHULT;living;396000;2
763;UPPLEVA;dormitorio;116000;3
1808;TROFAST;dormitorio;4000;1
1678;NORDLI;dormitorio;736000;1
2407;NORSBORG;living;816000;3
3238;LANEBERG / SVENBERTIL;living;1180000;5
2544;LIDHULT;living;5036000;5
1622;LOTE;dormitorio;92000;4
950;BESTÅ;living;120000;2
165;FLEKKE;dormitorio;1196000;2
3011;BEKANT;living;1680000;2
1616;BRIMNES;dormitorio;260000;5
1563;VEDBO / VEDBO;living;4692000;4
3191;BEKANT;living;880000;1
2927;MÖRBYLÅNGA / BALTSAR;living;4852000;2
954;LIXHULT;living;311200;1
2123;SJÄLLAND;living;2093120;2
1962;ÄPPLARÖ;living;2060800;4
1070;BILLSBRO;living;12000;5
3677;ELVARLI;dormitorio;2313600;5
796;TIMMERVIKEN;dormitorio;80000;5
415;IVAR;dormitorio;188000;2
366;EKET;dormitorio;188000;3
718;SVALNÄS;dormitorio;248000;3
2063;BRUSEN;living;828800;3
756;SKÄRHAMN;dormitorio;23200;5
2030;SOLLERÖN;living;2996800;3
3404;VASSVIKEN;living;60000;2
1386;KOLON;living;120000;3
489;BROR;dormitorio;68000;4
233;VITVAL;dormitorio;796000;4
2748;PÅHL;living;80000;3
2478;GRÖNLID;living;436000;2
2566;VIMLE;living;720000;5
133;VALLENTUNA;dormitorio;1478400;1
564;HEMNES;dormitorio;1876800;1
2411;GRÖNLID;living;3892000;3
1978;ASKHOLMEN;living;616800;3
733;TIMMERVIKEN;dormitorio;48000;3
2430;VIMLE;living;396000;2
878;BILLY / MORLIDEN;living;332000;2
2158;HAVSTEN;living;316000;5
590;KALLAX;dormitorio;556000;4
1154;MARKUS;living;636000;3
3025;BEKANT;living;436000;5
3588;PAX;dormitorio;2448000;4
342;KOLBJÖRN;dormitorio;556000;1
308;BILLY / OXBERG;dormitorio;460000;4
3042;IKEA PS 2012 / TEODORES;living;868000;1
3170;LANEBERG / KARLJAN;living;956000;1
3557;PAX;dormitorio;3416000;5
1921;TROFAST;dormitorio;8000;4
925;LAPPVIKEN;living;36000;3
1644;MICKE;dormitorio;196000;5
2859;MAMMUT;living;103200;3
1416;SVENBERTIL;living;80000;5
653;BILLSBRO;dormitorio;20000;2
1353;MÖCKELBY / FANBYN;living;3316000;4
2068;KUDDARNA;living;31200;5
2923;LINNMON / ADILS;living;116000;4
1324;LÅNGFJÄLL;living;80000;1
1224;MARKERAD;living;261600;4
1208;BALTSAR;living;476000;4
1900;TROFAST;dormitorio;4000;4
513;BILLY / OXBERG;dormitorio;400000;3
3101;BEKANT;living;436000;2
3614;PAX;dormitorio;2356000;3
1265;POÄNG;living;340000;1
775;IVAR;dormitorio;608000;4
3264;STENSTORP;living;636000;5
1410;JÄRVFJÄLLET;living;120000;4
937;ENERYDA;living;28000;3
10;FRANKLIN;living;119200;3
2179;KALLAX;living;400000;4
1845;URBAN;dormitorio;180000;1
352;KALLAX;dormitorio;396000;5
1193;ANTILOP;living;12800;2
2494;VIMLE;living;40000;5
1972;ÄPPLARÖ;living;415200;3
730;ALGOT;dormitorio;16000;4
2718;ISBERGET;living;8000;5
2979;LISABO;living;316000;4
2746;LINNMON / ADILS;living;132000;1
1984;ÄPPLARÖ;living;540000;4
2808;RYDEBÄCK;living;396000;2
2525;VALLENTUNA;living;192000;2
3444;BILLSBRO;living;44000;3
585;BESTÅ;dormitorio;180000;5
3354;BESTÅ;living;20000;3
2680;ALEX;living;160000;3
1869;ANTILOP;dormitorio;68000;1
98;HEMNES;dormitorio;556000;3
3524;PAX;dormitorio;1620000;2
154;PLATSA;dormitorio;2324000;5
1257;LERHAMN;living;116000;5
235;FLOTTEBO;dormitorio;1340800;1
1652;VISTHUS;dormitorio;417200;5
2662;LIATORP;living;516000;5
2536;VIMLE;living;576000;4
1359;JUSTINA;living;15200;2
2274;GRÖNLID;living;3636000;4
620;BESTÅ;dormitorio;48000;3
1498;EKEDALEN / HENRIKSDAL;living;1580000;5
700;BAGGANÄS;dormitorio;40000;1
2960;INGATORP / HENRIKSDAL;living;2100000;1
3562;PLATSA;dormitorio;348000;5
2661;VITTSJÖ;living;199200;2
3318;MALSJÖ;living;1516000;2
3701;Foco LED GU10;iluminacion;5990;15
147;LYCKSELE MURBO;dormitorio;1156000;2
2249;VIMLE;living;3044000;1
2076;ASKHOLMEN;living;258400;1
1062;VASSVIKEN;living;80000;5
3165;SVALNÄS;living;996000;4
493;EKET;dormitorio;36000;2
835;BESTÅ;living;1496000;4
525;BROR;dormitorio;84000;4
111;HEMNES;dormitorio;1196000;5
2999;BEKANT;living;1480000;2
3038;LANEBERG;living;556000;1
1824;TROFAST;dormitorio;192000;3
1529;YNGVAR;living;319200;4
3276;BYÅS;living;380800;4
1087;EKET;living;621600;2
120;NYHAMN;dormitorio;360000;2
206;FLEKKE;dormitorio;1748000;2
1986;VÄDDÖ;living;208800;3
258;KOLBJÖRN;dormitorio;276000;4
1331;NORRÅKER;living;316000;4
731;BROR;dormitorio;300000;5
2145;HÅLLÖ;living;92000;3
874;UPPLEVA;living;116000;4
1447;HILLARED;living;28000;5
541;BROR;dormitorio;76000;4
2812;TINGBY;living;119200;4
2234;LYCKSELE;living;80000;2
1295;ODDBJÖRG;living;22400;4
619;LAPPVIKEN;dormitorio;36000;3
3391;BESTÅ;living;88000;5
2400;GRÖNLID;living;3512000;3
179;GRÖNLID;dormitorio;6088000;3
2836;KLIMPEN;living;1172000;5
193;VITVAL;dormitorio;956000;3
3411;NOTVIKEN;living;80000;1
1494;BLÅMES;living;300000;3
2981;LINNMON / ADILS;living;188000;2
178;VITVAL;dormitorio;1036000;4
719;BROR;dormitorio;72000;5
1258;EKEDALEN;living;180000;1
629;LAXVIKEN;dormitorio;140000;5
3030;SUNDVIK;living;796000;5
2160;HAVSTEN;living;976000;3
2528;KIVIK;living;4928000;5
1918;TROFAST;dormitorio;4000;1
3595;PAX;dormitorio;2581600;1
1181;MALINDA;living;20000;3
1724;NORDLI;dormitorio;1056000;1
596;IVAR;dormitorio;508800;4
1743;MAMMUT;dormitorio;103200;2
704;MÖLLARP;dormitorio;9600;1
403;KOLBJÖRN;dormitorio;456000;4
1425;HEMNES;living;316000;4
2334;NYHAMN;living;1156000;5
3395;BAGGANÄS;living;21600;5
1255;ÖRFJÄLL;living;180000;5
2690;STUVA;living;140000;2
3168;LANEBERG / KARLJAN;living;956000;3
1111;STENSELE / RÖNNINGE;living;912000;3
29;STENSELE;living;440000;2
1277;ÖRFJÄLL;living;180000;1
1101;NORRÅKER;living;316000;2
2032;YTTERÖN;living;31200;3
2342;SÖDERHAMN;living;116000;5
1177;JOKKMOKK;living;439200;5
2080;SALTHOLMEN;living;156000;3
1155;BEKVÄM;living;47200;3
3145;YPPERLIG;living;796000;2
3529;PAX;dormitorio;532000;3
1700;ERIK;dormitorio;316000;4
873;HÄLLAN;living;700000;2
1648;TRYSIL;dormitorio;356000;5
3704;Tira LED 10 metros;iluminacion;39990;2
656;BESTÅ;dormitorio;120000;2
1768;GODISHUS;dormitorio;236000;5
1615;MALM;dormitorio;396000;3
1593;NORRÅKER / RÖNNINGE;living;1580800;2
2627;GRÖNLID;living;1120000;5
1507;MÖRBYLÅNGA / BERNHARD;living;4220000;3
1721;NORDLI;dormitorio;496000;5
2203;KIVIK;living;2396000;4
128;MYDAL;dormitorio;636000;1
1846;TROFAST;dormitorio;140000;4
2050;SVANÖ;living;396000;5
247;FLOTTEBO;dormitorio;1596800;4
1238;FJÄLLBERGET;living;796000;3
265;KALLAX;dormitorio;200000;2
2479;GRÖNLID;living;1336000;1
3153;EKEDALEN;living;636800;2
2142;SOLLERÖN;living;3476000;3
572;BESTÅ;dormitorio;792000;1
2088;ÄPPLARÖ;living;1600000;1
0;FREKVENS;living;212000;5
229;VALLENTUNA;dormitorio;2345600;2
67;MALM;dormitorio;736000;1
1014;HÄLLAN;living;480000;5
475;BESTÅ;dormitorio;120000;4
2757;ADILS;living;12000;2
359;LIATORP;dormitorio;3468000;2
932;BESTÅ;living;1280400;2
53;BRIMNES;dormitorio;636000;3
32;NORRÅKER / NORRÅKER;living;1012800;3
1357;ANTILOP;living;68000;4
1113;NORRÅKER / NORRARYD;living;1108000;1
1241;VIMUND;living;239200;1
488;IVAR;dormitorio;20000;5
1617;ASKVOLL;dormitorio;196000;4
394;BILLY / OXBERG;dormitorio;920000;2
1627;MALM;dormitorio;396000;5
1774;TROFAST;dormitorio;100000;2
370;KALLAX;dormitorio;280000;2
1668;JONAXEL;dormitorio;160000;3
2744;KRAGSTA;living;396000;2
3233;LINNMON / ALVARET;living;372000;1
1546;VÄSTANBY/VÄSTANÅ / BERNHARD;living;3436000;3
1779;BOLMEN;dormitorio;17600;5
2318;POÄNG;living;56000;2
1571;DIETMAR;living;140000;2
577;LIATORP;dormitorio;2748000;3
2769;LISABO;living;556000;3
506;HEMNES;dormitorio;444800;5
1397;JANINGE;living;476000;1
2605;LIDHULT;living;4982400;1
1443;FLISAT;living;111200;3
964;STUBBARP;living;28000;2
494;BESTÅ BURS;dormitorio;956000;4
70;BRIMNES;dormitorio;460000;3
765;IVAR;dormitorio;792000;5
1407;SKOGSTA / NORRARYD;living;2844000;2
604;HAVSTA;dormitorio;500000;5
2978;SKOGSTA;living;1596000;4
88;SLÄKT;dormitorio;340000;2
1039;MOSSARYD;living;23200;2
1520;NORRÅKER / NORRARYD;living;1308800;3
2477;GRÖNLID;living;300000;3
1820;STUVA / FRITIDS;dormitorio;540000;4
913;EDVALLA;living;20000;3
2687;LIATORP;living;356000;5
3500;STUVA / FRITIDS;dormitorio;1236000;4
3464;KLEPPSTAD;dormitorio;359200;5
2177;KALLAX;living;236000;3
1057;BESTÅ / EKET;living;1262400;5
3110;MÖCKELBY / NORRARYD;living;3244000;5
3407;SELSVIKEN;living;120000;3
2617;FLOTTEBO;living;252800;1
1278;ÖRFJÄLL;living;180000;2
536;SVALNÄS;dormitorio;360000;1
2031;KUDDARNA;living;60000;2
958;EKET;living;1112800;1
903;HÄLLAN;living;260000;3
393;BESTÅ;dormitorio;1380000;1
1861;GODISHUS;dormitorio;316000;5
78;KRITTER;dormitorio;288000;1
2118;SJÄLLAND;living;1340800;3
940;EKET;living;91200;3
520;BESTÅ;dormitorio;380000;2
3332;BESTÅ;living;2344000;2
2167;KALLAX;dormitorio;396000;2
3105;BEKANT;living;992000;3
2618;LIDHULT;living;2556800;2
1493;NORDVIKEN / NORDVIKEN;living;1916000;4
1799;TROFAST;dormitorio;20000;5
1628;ASKVOLL;dormitorio;276000;4
2582;LIDHULT;living;4442400;3
1017;HAVSTA;living;2384000;5
2763;KULLABERG;living;556000;1
1545;INGATORP / INGATORP;living;2580000;2
1508;GRUVBYN;living;436000;5
952;HAVSTA;living;1272000;2
2046;MAMMUT;living;23200;5
1120;JANINGE;living;180000;1
3017;BEKANT;living;189600;2
3128;LINNMON / GODVIN;living;172000;4
2121;DUVHOLMEN;living;24000;4
818;LIXHULT;living;140000;5
1657;BEKANT;dormitorio;675200;1
335;ALGOT;dormitorio;12480;2
1554;MÖRBYLÅNGA / ODGER;living;3412000;3
1403;NORDEN / RÅSKOG;living;853600;4
2869;NORRÅKER;living;316000;1
135;PLATSA;dormitorio;1845600;2
2534;GRÖNLID;living;556000;3
1127;RENBERGET;living;140000;5
2202;STOCKSUND;living;796000;4
742;GALANT;dormitorio;316000;2
3388;SELSVIKEN;living;48000;1
3254;TORNVIKEN;living;796000;4
2047;VÄDDÖ;living;141600;4
1821;STUVA / FRITIDS;dormitorio;436000;5
2855;HILVER;living;276000;3
2359;DELAKTIG;living;2060000;5
1482;BRORINGE;living;76000;4
802;ALGOT;dormitorio;236800;3
2487;NORSBORG;living;1024000;4
2877;BEKANT;living;1196000;2
3240;VESKEN;living;31200;1
3651;PAX / HASVIK;dormitorio;2392000;5
1948;TÄRNÖ;living;159200;3
2886;LINNMON / KRILLE;living;380000;1
1075;MOSSARYD;living;23200;2
64;MALM;dormitorio;396000;1
1780;BUSA;dormitorio;71200;1
360;HYLLIS;dormitorio;40800;1
3256;VIGGJA;living;79200;1
1298;LEIFARNE;living;80000;5
3628;ELVARLI;dormitorio;1901600;1
2571;HAVSTEN;living;3256000;4
277;KALLAX;dormitorio;360000;5
998;BILLY / OXBERG;living;1096000;5
750;VASSVIKEN;dormitorio;60000;1
1021;HAVSTA;living;2944000;5
3220;NORDVIKEN / NORRARYD;living;2028000;3
1091;BILLSBRO;living;39200;4
1997;ÄPPLARÖ;living;164000;5
